14.875000,17.250000,13.750000,14.125000
14.600000,16.250000,14.375000,16.087500
16.809999,16.924999,14.750000,14.932500
15.145000,16.062500,14.955000,15.812500
15.682500,16.120001,15.392500,15.990000
16.012501,16.184999,15.662500,15.727500
15.842500,15.860000,15.540000,15.690000
15.650000,15.870000,15.512500,15.590000
15.765000,15.920000,15.077500,15.402500
15.430000,15.580000,15.125000,15.580000
15.487500,16.572500,15.455000,16.375000
16.225000,16.330000,15.937500,16.120001
16.275000,16.450001,16.004999,16.260000
16.225000,17.059999,16.202499,17.022499
17.110001,17.180000,16.402500,16.447500
16.540001,16.682501,16.277500,16.527500
16.312500,16.692499,16.312500,16.527500
16.674999,16.809999,16.382500,16.420000
16.572500,16.637501,16.000000,16.087500
16.139999,16.737499,16.139999,16.535000
16.565001,16.937500,16.502501,16.760000
17.002501,17.612499,16.799999,17.250000
17.370001,18.125000,17.212500,17.742500
17.980000,18.100000,17.500000,17.570000
17.737499,17.924999,17.422501,17.520000
17.799999,18.247499,17.510000,18.075001
19.000000,19.020000,18.477501,18.775000
19.125000,19.322500,18.725000,18.907499
18.537500,20.219999,17.750000,20.219999
20.350000,21.202499,20.267500,20.862499
21.097500,21.910000,20.975000,21.350000
21.822500,21.875000,20.250000,20.687500
20.712500,21.375000,20.205000,21.264999
21.367500,22.037500,21.187500,21.882500
22.207500,22.459999,21.915001,22.125000
22.375000,22.437500,21.485001,21.825001
21.452499,21.667500,20.629999,20.715000
20.912500,21.120001,19.525000,20.475000
20.457500,20.875000,20.197500,20.594999
20.825001,21.087500,20.362499,20.557501
20.632500,20.732500,20.277500,20.562500
20.677500,20.712500,20.315001,20.592501
20.567499,21.184999,20.537500,20.830000
20.719999,20.959999,20.477501,20.684999
20.670000,20.857500,20.129999,20.212500
20.142500,20.150000,19.040001,19.327499
18.959999,19.327499,18.780001,19.087500
19.230000,19.735001,18.590000,19.684999
20.072500,20.487499,19.887501,20.480000
20.857500,21.737499,20.752501,21.312500
21.504999,21.889999,21.452499,21.590000
21.552500,21.737499,21.150000,21.517500
21.752501,21.987499,21.507500,21.889999
21.770000,22.025000,21.320000,21.370001
21.615000,21.809999,21.397499,21.809999
21.475000,21.497499,20.887501,20.912500
21.000000,21.237499,20.139999,20.535000
20.075001,20.717501,19.902500,20.077499
20.250000,20.250000,19.400000,19.434999
19.737499,20.192499,19.637501,19.889999
20.065001,20.452499,20.037500,20.382500
20.370001,20.875000,20.275000,20.817499
21.025000,21.245001,20.920000,21.167500
20.930000,21.174999,20.860001,20.965000
20.870001,21.100000,20.405001,21.067499
20.742500,21.125000,20.687500,20.892500
20.962500,21.087500,20.254999,20.264999
20.014999,20.735001,19.627501,20.665001
20.840000,21.105000,20.465000,20.514999
20.150000,20.184999,19.504999,19.775000
19.700001,20.717501,19.637501,20.650000
20.502501,20.709999,20.075001,20.327499
19.910000,20.352501,19.799999,20.352501
20.475000,20.600000,19.825001,19.855000
19.840000,19.952499,19.312500,19.517500
